entityId,Data_Release,Id,type,CDS_Release,IDC_Release,Component,channel_metadata_version,channel_metadata_synapseId
syn51614782,Release 5.0,f98707c1-e3da-457f-a5a2-0a4565f33bcd,file,,,ScRNA-seqLevel1,,
syn51614747,Release 5.0,590cd475-2262-4504-a6af-58eaff8e0fe0,file,,,ScRNA-seqLevel1,,
syn51614722,Release 5.0,b72c1f9d-7079-4c54-91d3-a8d2591006b0,file,,,ScRNA-seqLevel1,,
syn51614731,Release 5.0,a6a766f6-6aac-4162-a4c0-8212c6718dc0,file,,,ScRNA-seqLevel1,,
syn51614776,Release 5.0,fec10eb4-c5a4-4bab-bf51-6ab20f780d6d,file,,,ScRNA-seqLevel1,,
syn51614749,Release 5.0,ebe06375-7d67-4a4c-acd0-1b6cb961e29b,file,,,ScRNA-seqLevel1,,
syn51614725,Release 5.0,d46bbff8-f36d-4606-9093-afa55bb5c348,file,,,ScRNA-seqLevel1,,
syn51614719,Release 5.0,865f1e90-9b89-4ea6-9d43-5a0dd9f20885,file,,,ScRNA-seqLevel1,,
syn51615278,Release 5.0,4b252efc-c84f-4af5-8b57-28f4a555438c,file,,,ScRNA-seqLevel1,,
syn51615274,Release 5.0,06507679-78b0-4cf7-a65f-8edb9e48a848,file,,,ScRNA-seqLevel1,,
syn51615275,Release 5.0,31b52edc-520d-4591-af64-e37e131d21a8,file,,,ScRNA-seqLevel1,,
syn51615279,Release 5.0,d2764dc8-aec3-4630-8efb-f33a2b476541,file,,,ScRNA-seqLevel1,,
syn51615276,Release 5.0,1f78c1e5-e849-43fa-a269-bcac065ec48a,file,,,ScRNA-seqLevel1,,
syn51615277,Release 5.0,59efd1f5-8158-49b8-a6e5-fe83502d1e60,file,,,ScRNA-seqLevel1,,
syn51614847,Release 5.0,347fc70a-254d-4d7f-9afc-bd85abcb6474,file,,,ScRNA-seqLevel1,,
syn51614844,Release 5.0,d6a16396-566b-40b0-937f-fa4f6127cdaf,file,,,ScRNA-seqLevel1,,
syn51614840,Release 5.0,745af7d3-5ce4-4387-a522-c9786debea76,file,,,ScRNA-seqLevel1,,
syn51614845,Release 5.0,da41a26c-e99b-4860-9558-43089331d0ee,file,,,ScRNA-seqLevel1,,
syn51614841,Release 5.0,9d98327a-ca3d-43c1-9cef-fafecf13ec6f,file,,,ScRNA-seqLevel1,,
syn51614846,Release 5.0,d40ef2f9-098d-4708-b853-06e558163e95,file,,,ScRNA-seqLevel1,,
syn51615036,Release 5.0,7bae8f76-9ad9-4995-ae20-2f996bbe2789,file,,,ScRNA-seqLevel1,,
syn51615037,Release 5.0,b5aa91c7-6911-4d05-a507-a61d931ab2ae,file,,,ScRNA-seqLevel1,,
syn51615051,Release 5.0,9f541625-23bf-4da1-8630-d11e96b87e49,file,,,ScRNA-seqLevel1,,
syn51615038,Release 5.0,cc62ac69-4e7a-4e65-ad42-c30db0cdbeee,file,,,ScRNA-seqLevel1,,
syn51615049,Release 5.0,c51a5399-9f49-49d3-9b4b-1320ca7a97dd,file,,,ScRNA-seqLevel1,,
syn51615047,Release 5.0,f35228ff-7c28-48c3-ac4f-d4901266deb6,file,,,ScRNA-seqLevel1,,
syn51615052,Release 5.0,13addbad-4389-4b63-bb04-374c780c40a0,file,,,ScRNA-seqLevel1,,
syn51615046,Release 5.0,2352077f-6cbe-459a-86d7-03fc039e0032,file,,,ScRNA-seqLevel1,,
syn51615050,Release 5.0,f2f4c989-61d1-46a5-8cc0-836c490e5a34,file,,,ScRNA-seqLevel1,,
syn51615039,Release 5.0,f78cc6af-4ee4-4364-8f04-207f11168676,file,,,ScRNA-seqLevel1,,
syn51615045,Release 5.0,07c859cf-745d-4dad-9209-ed70ef2e2ffd,file,,,ScRNA-seqLevel1,,
syn51615044,Release 5.0,6aede127-da73-4e32-aee8-5cd78f7979d9,file,,,ScRNA-seqLevel1,,
syn51614974,Release 5.0,464ed681-cc9c-40aa-8543-d73f3e12a797,file,,,ScRNA-seqLevel1,,
syn51614996,Release 5.0,a9911b70-6ede-4052-975f-a2b58b730742,file,,,ScRNA-seqLevel1,,
syn51614985,Release 5.0,dc139a36-0834-4ce6-a2b5-263e615e625c,file,,,ScRNA-seqLevel1,,
syn51614999,Release 5.0,9a2f25c4-4a79-48ee-8731-ad01a8d8b754,file,,,ScRNA-seqLevel1,,
syn51614991,Release 5.0,df2e8af2-ab4c-40e9-8195-339bb2747dcb,file,,,ScRNA-seqLevel1,,
syn51615003,Release 5.0,7d3311dc-2ab6-46ee-8212-7691e74ab18c,file,,,ScRNA-seqLevel1,,
syn51614988,Release 5.0,9e23b27b-3ada-4d86-b62d-3ba185690bf7,file,,,ScRNA-seqLevel1,,
syn51614982,Release 5.0,7101f907-bf79-4cf6-bab2-124208b0af6b,file,,,ScRNA-seqLevel1,,
syn51614972,Release 5.0,ae326394-c49a-48d2-9ed5-69ec7d370a20,file,,,ScRNA-seqLevel1,,
syn51614986,Release 5.0,c5ec5ded-dafa-4566-9ef6-2915000057aa,file,,,ScRNA-seqLevel1,,
syn51614973,Release 5.0,8c4f8111-c2b9-4356-b5ef-f6f1abaed033,file,,,ScRNA-seqLevel1,,
syn51614979,Release 5.0,789402cb-7eb3-46c5-8bce-7892491aabfd,file,,,ScRNA-seqLevel1,,
syn51614957,Release 5.0,5882a873-4482-4855-af8a-98fc171f4a14,file,,,ScRNA-seqLevel1,,
syn51614953,Release 5.0,65bdf98c-31b7-437f-b27d-f77015158cdc,file,,,ScRNA-seqLevel1,,
syn51614956,Release 5.0,9df0a74c-bf75-48bc-82cc-f8ae54f6ff70,file,,,ScRNA-seqLevel1,,
syn51614954,Release 5.0,0b1ad631-520b-4ebe-a881-873d2e66b4ef,file,,,ScRNA-seqLevel1,,
syn51614955,Release 5.0,d718e790-4b3b-4530-a2ff-0276fa2bbace,file,,,ScRNA-seqLevel1,,
syn51614952,Release 5.0,1f89029a-2ea9-4558-8d5e-12bce1a227bb,file,,,ScRNA-seqLevel1,,
syn51615033,Release 5.0,2cd1621f-965d-43b8-b483-3d24ca5c4f80,file,,,ScRNA-seqLevel1,,
syn51615029,Release 5.0,9b40c8c9-d3b8-4ef7-8428-a0f9c67731c0,file,,,ScRNA-seqLevel1,,
syn51615032,Release 5.0,103a731f-6a83-4a1d-90db-be2256bc6272,file,,,ScRNA-seqLevel1,,
syn51615030,Release 5.0,eb3440df-ec4b-4568-865b-685c9b05b21c,file,,,ScRNA-seqLevel1,,
syn51615031,Release 5.0,445af2d7-a04d-41dd-983a-4fcb1fffa9dd,file,,,ScRNA-seqLevel1,,
syn51615034,Release 5.0,35bf8d62-a651-4c0c-88cf-d9ed103bba32,file,,,ScRNA-seqLevel1,,
syn51614938,Release 5.0,b4d00255-af51-49ee-8066-b3c1547ddccf,file,,,ScRNA-seqLevel1,,
syn51614941,Release 5.0,25853c61-2e39-4765-810e-56e0251eeae8,file,,,ScRNA-seqLevel1,,
syn51614939,Release 5.0,59a9b15d-1bf5-4f62-b57d-a50b8fb8e908,file,,,ScRNA-seqLevel1,,
syn51614937,Release 5.0,6c127ff2-ab04-48d1-ba5c-a69a6892d45c,file,,,ScRNA-seqLevel1,,
syn51614940,Release 5.0,6d6b015d-25e6-4e94-8774-dfd9d97fad3c,file,,,ScRNA-seqLevel1,,
syn51614934,Release 5.0,451bfd92-453d-4b4c-80f2-bdf11d19443c,file,,,ScRNA-seqLevel1,,
syn51614351,Release 5.0,645de45b-2ec1-4f4d-a2a0-28fbd524af72,file,,,ScRNA-seqLevel1,,
syn51614357,Release 5.0,50d34a71-aac3-4857-a1e8-6698706ef44e,file,,,ScRNA-seqLevel1,,
syn51614354,Release 5.0,f5392adc-0d1f-439e-b115-fc57d861cd49,file,,,ScRNA-seqLevel1,,
syn51614355,Release 5.0,cbd821c3-4ff1-4637-ae68-9431d64270cf,file,,,ScRNA-seqLevel1,,
syn51614359,Release 5.0,72e4d8d6-edd6-4d71-af49-f660825eb0c1,file,,,ScRNA-seqLevel1,,
syn51614358,Release 5.0,89a5d1cc-5d6a-4bf0-a6f2-654677d1e094,file,,,ScRNA-seqLevel1,,
syn51613983,Release 5.0,3ec2516d-5a19-4a52-b4a0-938f54e3b778,file,,,ScRNA-seqLevel1,,
syn51613976,Release 5.0,6297d476-2840-4042-a88a-2c14d86ab68c,file,,,ScRNA-seqLevel1,,
syn51613982,Release 5.0,05a9837f-43bb-4823-b111-28847a38f4a9,file,,,ScRNA-seqLevel1,,
syn51613971,Release 5.0,c5471b12-5dc2-476c-a513-e136807224bd,file,,,ScRNA-seqLevel1,,
syn51613973,Release 5.0,9b412482-37e0-4a69-ac24-b678764fc5db,file,,,ScRNA-seqLevel1,,
syn51613978,Release 5.0,ccc108d0-9dbf-4656-9a29-8d24a14bb992,file,,,ScRNA-seqLevel1,,
syn51613977,Release 5.0,c1706720-5578-4cc6-85ed-b7e085068b89,file,,,ScRNA-seqLevel1,,
syn51613975,Release 5.0,4b7b09bb-63b0-4be8-9672-9f75e1d7902b,file,,,ScRNA-seqLevel1,,
syn51613974,Release 5.0,d4243618-e8e3-4e2f-ae70-cb0967e21760,file,,,ScRNA-seqLevel1,,
syn51613972,Release 5.0,69065f8a-4a3a-498b-97b7-68710c232f72,file,,,ScRNA-seqLevel1,,
syn51613981,Release 5.0,f48b8b9f-df8d-424d-a86f-82f5f80ba941,file,,,ScRNA-seqLevel1,,
syn51613979,Release 5.0,aa772ec8-c696-4754-81b8-7f1275f8ea13,file,,,ScRNA-seqLevel1,,
syn51615512,Release 5.0,35ac0989-39e1-4ebb-97d9-bcbeb2d5fcf1,file,,,ScRNA-seqLevel1,,
syn51615520,Release 5.0,bba4a919-bb50-4182-9c2e-ada9c647aa7e,file,,,ScRNA-seqLevel1,,
syn51615508,Release 5.0,50cb3dc7-53e4-497b-ad25-e1ff8428fc7e,file,,,ScRNA-seqLevel1,,
syn51615515,Release 5.0,0fd4f28c-562c-43cb-86f6-aea65f305741,file,,,ScRNA-seqLevel1,,
syn51615509,Release 5.0,0fc0cd89-a81d-4442-a323-94927ba081e2,file,,,ScRNA-seqLevel1,,
syn51615505,Release 5.0,46a77b08-4f2c-45c1-84e9-ef9fa0f2f18e,file,,,ScRNA-seqLevel1,,
syn51615502,Release 5.0,f6db9eb3-8b2d-41a9-a7a3-72c842b8a68e,file,,,ScRNA-seqLevel1,,
syn51615501,Release 5.0,f3bc49ef-51d9-4ff5-b6fa-1bd6093f1224,file,,,ScRNA-seqLevel1,,
syn51615497,Release 5.0,c1236eee-f304-4a05-b886-7ed25fa57418,file,,,ScRNA-seqLevel1,,
syn51615511,Release 5.0,4c98fea7-6c01-4f0d-ae92-d082bd1fe956,file,,,ScRNA-seqLevel1,,
syn51615513,Release 5.0,a8c6289f-5f15-44a7-a1c9-6dd26696dc24,file,,,ScRNA-seqLevel1,,
syn51615499,Release 5.0,df734070-c8f9-4db0-a1bb-0e2273ef3a6e,file,,,ScRNA-seqLevel1,,
syn51411108,Release 5.0,91f0d751-9be4-4958-9d84-13a0e3988356,file,,,ScRNA-seqLevel2,,
syn51411085,Release 5.0,d4a6d6b7-2aac-4291-8564-46f46cfabaf5,file,,,ScRNA-seqLevel2,,
syn51409191,Release 5.0,c7a2b0fd-d415-4aff-9484-8a919eb58aa4,file,,,ScRNA-seqLevel2,,
syn51409132,Release 5.0,b381a7c7-afe0-49c2-b6e3-60e18811e6f6,file,,,ScRNA-seqLevel2,,
syn51409506,Release 5.0,6669ce63-e25f-453d-9ca7-7fadc59c127e,file,,,ScRNA-seqLevel2,,
syn51408964,Release 5.0,785fbfb7-fb1f-4d42-8d32-ab0f200c5495,file,,,ScRNA-seqLevel2,,
syn51411068,Release 5.0,03e6af89-af03-4222-9fcf-cc7d8c958cca,file,,,ScRNA-seqLevel2,,
syn51409404,Release 5.0,d154aad0-a6e7-42d7-930e-0cdb34b6c5e6,file,,,ScRNA-seqLevel2,,
syn51409129,Release 5.0,92d25016-1fc0-420b-99ec-4cc1f4c336b3,file,,,ScRNA-seqLevel2,,
syn51411023,Release 5.0,62c06b14-2096-4ee4-a7f7-a09bebaa981d,file,,,ScRNA-seqLevel2,,
syn51408886,Release 5.0,4f8e54b3-98be-4bf1-861d-87cd88f48047,file,,,ScRNA-seqLevel2,,
syn51411011,Release 5.0,abc25ea5-f36b-485f-9d21-a9f3334ba888,file,,,ScRNA-seqLevel2,,
syn51409060,Release 5.0,f73954e3-5e7c-4845-8be0-39233b9c6b46,file,,,ScRNA-seqLevel2,,
syn51409370,Release 5.0,d0b0f093-ebb4-4f2b-a8ef-8166bfed2bf8,file,,,ScRNA-seqLevel2,,
syn51409164,Release 5.0,fe93bb68-bf78-40a1-845d-1b7d28b1e700,file,,,ScRNA-seqLevel2,,
syn51409240,Release 5.0,41c64221-38da-4912-87c8-fb8a257c74ac,file,,,ScRNA-seqLevel2,,
syn51408821,Release 5.0,440c4ad3-d225-4456-95ae-0fc0ffc2958b,file,,,ScRNA-seqLevel2,,
syn51408797,Release 5.0,aeb1c231-209c-421c-86fd-4f25e2132581,file,,,ScRNA-seqLevel2,,
syn51409383,Release 5.0,70330268-7dd9-49f8-b62c-8b4d3b564567,file,,,ScRNA-seqLevel2,,
syn51408899,Release 5.0,517537a6-ed92-4cca-af1e-e1e2b7bf7e83,file,,,ScRNA-seqLevel2,,
syn51408896,Release 5.0,6352f988-7e8a-4131-a9fb-3da485ad5885,file,,,ScRNA-seqLevel2,,
syn51408785,Release 5.0,68df3023-0113-4011-bd08-f402b23698b0,file,,,ScRNA-seqLevel2,,
syn51408784,Release 5.0,642b1f91-f079-434d-a588-d3dd876df534,file,,,ScRNA-seqLevel2,,
syn51408789,Release 5.0,b53015ef-b962-4d3c-ac50-05ab78e72a67,file,,,ScRNA-seqLevel2,,
syn51408787,Release 5.0,7be7b569-76e3-4a98-9d31-46df693a189e,file,,,ScRNA-seqLevel2,,
syn51408819,Release 5.0,2ac5dbf8-47cf-45a5-988b-524d16c87020,file,,,ScRNA-seqLevel2,,
syn51408833,Release 5.0,3acf8e7f-8625-4f3d-b59f-cace55dbb661,file,,,ScRNA-seqLevel2,,
syn51408790,Release 5.0,cd6b463a-d43a-427d-9544-d661da87033e,file,,,ScRNA-seqLevel2,,
syn51411082,Release 5.0,e2db38aa-4234-4925-a0f6-8e0f55dfa550,file,,,ScRNA-seqLevel2,,
syn51408801,Release 5.0,be947cb8-4e99-453c-81d9-e64492a2d581,file,,,ScRNA-seqLevel2,,
syn51408854,Release 5.0,ef6a735b-9658-4805-942a-c65bb8956998,file,,,ScRNA-seqLevel2,,
syn51408836,Release 5.0,cdad0e12-a11b-4bed-a747-10fceed42736,file,,,ScRNA-seqLevel2,,
syn51408909,Release 5.0,29333e58-2314-4a0a-aced-dac1683349af,file,,,ScRNA-seqLevel2,,
syn51408865,Release 5.0,18a19e49-1394-4645-be8e-fab548537f73,file,,,ScRNA-seqLevel2,,
syn51408875,Release 5.0,a4641738-f552-470a-8477-28a63b4f069b,file,,,ScRNA-seqLevel2,,
syn51408870,Release 5.0,a3534f4c-0220-4648-918f-334f8ac5679a,file,,,ScRNA-seqLevel2,,
syn51408885,Release 5.0,4319eba8-e404-46a3-a5b1-6c8ef9e36deb,file,,,ScRNA-seqLevel2,,
syn51408786,Release 5.0,17440b55-70d6-45cf-a3e4-949c7361af12,file,,,ScRNA-seqLevel2,,
syn51408897,Release 5.0,f8db609f-6b70-42e4-9728-36ee7b768202,file,,,ScRNA-seqLevel2,,
syn51409405,Release 5.0,0269ac4a-66c8-4460-bea2-aef94b332dc4,file,,,ScRNA-seqLevel2,,
syn51409403,Release 5.0,2048e9db-0695-44dc-905a-6728b5436a3c,file,,,ScRNA-seqLevel2,,
syn51409397,Release 5.0,bce40efa-60e9-4902-ac7a-c0bdf99c8aa4,file,,,ScRNA-seqLevel2,,
syn51408888,Release 5.0,a31d0480-93e1-4020-9474-32731bce63f7,file,,,ScRNA-seqLevel2,,
syn51408824,Release 5.0,bd2fc691-f685-4b84-8506-623c2c44e1aa,file,,,ScRNA-seqLevel2,,
syn51411146,Release 5.0,19ffec99-327c-4301-8044-8685be45edc9,file,,,ScRNA-seqLevel2,,
syn51409504,Release 5.0,4dcfd82d-2533-4e4f-9ba8-76d5abc465a3,file,,,ScRNA-seqLevel2,,
syn51409062,Release 5.0,c9b80121-1388-4c49-8683-0bae7f9ee7a3,file,,,ScRNA-seqLevel2,,
syn51409061,Release 5.0,6532c878-eced-43f8-806f-ba68f0470a2b,file,,,ScRNA-seqLevel2,,
syn51409344,Release 5.0,df634c80-2129-4672-a470-64eb48fe9f10,file,,,ScRNA-seqLevel2,,
syn51409194,Release 5.0,1af0f12e-40be-43b7-9809-b50d1bba25de,file,,,ScRNA-seqLevel2,,
syn51409177,Release 5.0,72f80e4e-e2b2-4841-bfa0-1d156e8ef07d,file,,,ScRNA-seqLevel2,,
syn51409193,Release 5.0,4f4b462e-a3d8-4d8d-8666-f6ada9814e53,file,,,ScRNA-seqLevel2,,
syn51409237,Release 5.0,05b50d9f-9e68-47af-95c5-92ff61aab5ce,file,,,ScRNA-seqLevel2,,
syn51409347,Release 5.0,e916355a-b0e1-4a3c-89de-4c6fd1472e90,file,,,ScRNA-seqLevel2,,
syn51409159,Release 5.0,460ed3f9-d9f5-4847-81ee-93057703b08c,file,,,ScRNA-seqLevel2,,
syn51409122,Release 5.0,3c3c93c8-1058-4c56-85b3-ef113945b24e,file,,,ScRNA-seqLevel2,,
syn51409024,Release 5.0,5458b421-0b7b-4c0f-abb3-618f4f27214a,file,,,ScRNA-seqLevel2,,
syn51408788,Release 5.0,7c755adb-4de1-48a8-874b-896e3b0b154d,file,,,ScRNA-seqLevel2,,
syn51408791,Release 5.0,d6d49941-5827-44a5-942a-43ea60d2806a,file,,,ScRNA-seqLevel2,,
syn51411092,Release 5.0,d6d2a751-cbee-4bce-9add-5a6d8e6c8276,file,,,ScRNA-seqLevel2,,
syn51408884,Release 5.0,b081f41c-4534-4710-b323-1e81a118c21f,file,,,ScRNA-seqLevel2,,
syn51408900,Release 5.0,90c3b01f-3dfd-408f-b438-278afdb4b889,file,,,ScRNA-seqLevel2,,
syn51408910,Release 5.0,92ad1ce9-f040-4cde-8e90-29df73cd5741,file,,,ScRNA-seqLevel2,,
syn51411117,Release 5.0,3902c6db-916b-450c-b639-5afe1566cc16,file,,,ScRNA-seqLevel2,,
syn51408907,Release 5.0,8763a2a7-2a85-4faf-8313-abdcbcbc34f0,file,,,ScRNA-seqLevel2,,
syn51411102,Release 5.0,55d09f9a-2048-4693-8148-77838dca8921,file,,,ScRNA-seqLevel2,,
syn51408908,Release 5.0,38315faf-8b42-48c9-b784-aa02c957ffcc,file,,,ScRNA-seqLevel2,,
syn51408835,Release 5.0,e8000cd2-3d4d-4cc3-a084-8ca10d9a963c,file,,,ScRNA-seqLevel2,,
syn51408898,Release 5.0,6af8f3e6-fe00-4ba3-a21d-7ca7b998b3ea,file,,,ScRNA-seqLevel2,,
syn51408894,Release 5.0,591e7362-8d54-43eb-8ea3-0546296d5653,file,,,ScRNA-seqLevel2,,
syn51600671,Release 5.0,20763cd5-ed8f-414a-afaa-164c932863ab,file,,,ScRNA-seqLevel2,,
syn51596228,Release 5.0,99d05a82-f704-4aa7-99b0-6c09ec8e1b62,file,,,ScRNA-seqLevel2,,
syn51592559,Release 5.0,57ec0354-56e3-4a8f-be55-5bf325e174c6,file,,,ScRNA-seqLevel2,,
syn51601578,Release 5.0,18882f9e-1cb4-47c6-bbe8-4439a7f52ba9,file,,,ScRNA-seqLevel2,,
syn51601600,Release 5.0,e8445ac4-90c4-4161-ae70-10c6321f4f88,file,,,ScRNA-seqLevel2,,
syn51600107,Release 5.0,5e0060fb-086f-4d67-a064-550d6926fb95,file,,,ScRNA-seqLevel2,,
syn51601978,Release 5.0,43408547-cdd1-4b73-a80d-85553cb05346,file,,,ScRNA-seqLevel2,,
syn51597300,Release 5.0,d7ac0ba7-5a41-49b1-a692-a2e3da1b2ff1,file,,,ScRNA-seqLevel2,,
syn51601463,Release 5.0,2c821166-b643-4476-8d04-a3347f0fed1c,file,,,ScRNA-seqLevel2,,
syn51600051,Release 5.0,ce39c16a-c50b-4df8-b24a-4a02a78d368e,file,,,ScRNA-seqLevel2,,
syn51602118,Release 5.0,e98317fd-d823-4be5-9f6f-4bef2c900c97,file,,,ScRNA-seqLevel2,,
syn51598806,Release 5.0,faea60fb-04ca-41ce-90f7-148bcce4b6c1,file,,,ScRNA-seqLevel2,,
syn51601921,Release 5.0,664b809e-8ab9-4a12-95cd-04d796fb2de3,file,,,ScRNA-seqLevel2,,
syn51599998,Release 5.0,2f390165-b149-48e3-ae6e-c246a8a18567,file,,,ScRNA-seqLevel2,,
syn51601414,Release 5.0,69a0feb3-b723-47c4-b442-c56ba1f88818,file,,,ScRNA-seqLevel2,,
syn51600200,Release 5.0,17d804b4-2eae-4fc7-8bea-a655d23946eb,file,,,ScRNA-seqLevel2,,
syn51601440,Release 5.0,2359e491-a0bb-43fc-8da2-f3f4a2e7c248,file,,,ScRNA-seqLevel2,,
syn51597741,Release 5.0,d58516ea-f732-44e9-aa58-f303f2c34f34,file,,,ScRNA-seqLevel2,,
syn51601879,Release 5.0,9deeeefa-9d3e-4b5c-8024-4fda1d9fc262,file,,,ScRNA-seqLevel2,,
syn51601521,Release 5.0,550150a4-7ab3-4d10-9939-238e220080c2,file,,,ScRNA-seqLevel2,,
syn51599486,Release 5.0,3c220386-5e09-4987-b67d-7efeefc72f10,file,,,ScRNA-seqLevel2,,
syn51602139,Release 5.0,a7c4dbbc-2480-46fc-86ae-40fb8c7e4f21,file,,,ScRNA-seqLevel2,,
syn51601597,Release 5.0,cc9ce5f8-2810-4f9c-9c15-c6d48d0470a1,file,,,ScRNA-seqLevel2,,
syn51602110,Release 5.0,bf8478f1-bce1-4bab-bb15-cc462b6aacea,file,,,ScRNA-seqLevel2,,
syn51596948,Release 5.0,6ec1dea8-8a24-4675-9b85-19cf8b2f1d9e,file,,,ScRNA-seqLevel2,,
syn51601562,Release 5.0,041c07bc-31c3-43e6-9a23-03554e7f2da2,file,,,ScRNA-seqLevel2,,
syn51601944,Release 5.0,b7f5d73c-d8ac-45b2-a900-b0aa2cd6dfbe,file,,,ScRNA-seqLevel2,,
syn51601587,Release 5.0,328dc389-8193-4b18-9d9c-1b65dc28dd64,file,,,ScRNA-seqLevel2,,
syn51602067,Release 5.0,6d3d3c10-c1a3-4136-826a-215f2a2c76fc,file,,,ScRNA-seqLevel2,,
syn51592515,Release 5.0,73c5da4b-ce41-453e-ac7d-6fb821671157,file,,,ScRNA-seqLevel2,,
syn51594228,Release 5.0,5507e7a8-6a17-46df-b867-733390910740,file,,,ScRNA-seqLevel2,,
syn51601477,Release 5.0,50fa3647-d94c-4d75-83e0-5621640a767a,file,,,ScRNA-seqLevel2,,
syn51601448,Release 5.0,ede73882-6369-4495-a853-d33d7963af42,file,,,ScRNA-seqLevel2,,
syn51602016,Release 5.0,83bd1090-e827-4933-a27a-ae8c28c9aa74,file,,,ScRNA-seqLevel2,,
syn51602192,Release 5.0,295073af-4190-41a2-a6fa-2d6377729f79,file,,,ScRNA-seqLevel2,,
syn51598034,Release 5.0,e7633c0b-f1b9-4d11-bc9a-8e0d73f8ce0b,file,,,ScRNA-seqLevel2,,
syn51601965,Release 5.0,a783ec6c-f292-4bca-81da-d72a06c37a80,file,,,ScRNA-seqLevel2,,
syn51601546,Release 5.0,0d8b6fed-aae4-42a5-b711-7a2cfc3994d3,file,,,ScRNA-seqLevel2,,
syn51601571,Release 5.0,468e1e5c-4855-4785-8ced-7c3f152d6c4e,file,,,ScRNA-seqLevel2,,
syn51600147,Release 5.0,2d94fa1e-918c-458e-a46d-2cf876148c86,file,,,ScRNA-seqLevel2,,
syn51600508,Release 5.0,d125b616-eebe-4a1b-84a1-cc4b0a9731c0,file,,,ScRNA-seqLevel2,,
syn51601350,Release 5.0,f2c3a0e5-5b6a-4859-a537-9eb2344491a3,file,,,ScRNA-seqLevel2,,
syn51597566,Release 5.0,a2ed2a95-222f-4199-b60c-08b3de945dbf,file,,,ScRNA-seqLevel2,,
syn51600772,Release 5.0,d13e78ae-d223-4423-a6eb-e8e2f94f33d5,file,,,ScRNA-seqLevel2,,
syn51595490,Release 5.0,070011c0-3cae-4e19-802b-eab7cf6c40cd,file,,,ScRNA-seqLevel2,,
syn51599640,Release 5.0,d801236e-e6e7-4fa6-a069-f84cac9a87ff,file,,,ScRNA-seqLevel2,,
syn51601990,Release 5.0,681194dc-3ea3-4596-9e54-3d82bcb1a5f4,file,,,ScRNA-seqLevel2,,
syn51601321,Release 5.0,f089948b-5b04-4cf1-a203-3b56be1afba3,file,,,ScRNA-seqLevel2,,
syn51592979,Release 5.0,7c1b1f1d-813b-400b-9f99-cce9231c9fbf,file,,,ScRNA-seqLevel2,,
syn51599909,Release 5.0,887a6a87-b150-4ee0-bda7-e0ff2988b9d5,file,,,ScRNA-seqLevel2,,
syn51599804,Release 5.0,81208bc5-4c98-4b68-8a73-e4bda148226c,file,,,ScRNA-seqLevel2,,
syn51602181,Release 5.0,be76d674-f1b7-4c05-b7db-16d07daa7bd3,file,,,ScRNA-seqLevel2,,
syn51599686,Release 5.0,6fd2ce3c-3eb8-495c-a519-d7c8c4e4e3b7,file,,,ScRNA-seqLevel2,,
syn51601864,Release 5.0,7f3b4afd-66bb-4fe0-9b00-f9edca0c90fd,file,,,ScRNA-seqLevel2,,
syn51592254,Release 5.0,bd559ac4-3e82-44c5-a17d-e267a5ea68ed,file,,,ScRNA-seqLevel2,,
syn51602032,Release 5.0,34b2aa33-4bc8-42f8-9c7b-58b12f9072a6,file,,,ScRNA-seqLevel2,,
syn51591939,Release 5.0,b550db2f-3e96-4793-9e7e-1b8f8f25528e,file,,,ScRNA-seqLevel2,,
syn51601897,Release 5.0,539c5fa2-133d-4eb3-8926-43a38ce4fc36,file,,,ScRNA-seqLevel2,,
syn51601535,Release 5.0,98bf7240-2927-4848-8af6-3050f889c3d7,file,,,ScRNA-seqLevel2,,
syn51601364,Release 5.0,26550597-479c-4897-98cc-9bf479b3386d,file,,,ScRNA-seqLevel2,,
syn51601500,Release 5.0,2db561e6-793c-4c88-a560-b667ed55d976,file,,,ScRNA-seqLevel2,,
syn51600312,Release 5.0,a9b3d32b-8db6-4d03-9c93-275dc7ed02a0,file,,,ScRNA-seqLevel2,,
syn51595280,Release 5.0,79591dff-6c0b-4cef-8abb-60c7245a0e11,file,,,ScRNA-seqLevel2,,
syn51601403,Release 5.0,5e163be2-4886-4cb7-81e1-81c0800f110e,file,,,ScRNA-seqLevel2,,
syn51602079,Release 5.0,eaa27d0f-1604-4e69-bfde-3770f6eadf33,file,,,ScRNA-seqLevel2,,
syn51602183,Release 5.0,c25cac61-d715-4520-86e1-34c1cf3a4539,file,,,ScRNA-seqLevel2,,
syn51591944,Release 5.0,a2584faa-9e30-4f3d-a79c-5ec13172ab4e,file,,,ScRNA-seqLevel2,,
syn51601338,Release 5.0,90645b34-d22f-4aeb-bb6c-e07a70bfc5b1,file,,,ScRNA-seqLevel2,,
syn51601623,Release 5.0,1bd4afd5-b3cf-429c-afff-0127c6d1aba3,file,,,ScRNA-seqLevel2,,
syn51601993,Release 5.0,bf0f2998-91a4-427e-81e2-e162dd0f1695,file,,,ScRNA-seqLevel2,,
syn51594354,Release 5.0,dce649fb-df35-46a5-b6e4-d0a6d2867d55,file,,,ScRNA-seqLevel2,,
syn51593821,Release 5.0,78816acd-2e3e-48cf-af9a-f99cd3b64cfb,file,,,ScRNA-seqLevel2,,
syn51602059,Release 5.0,44f83c0c-3f3f-4396-bf3b-7f0dc99be2d2,file,,,ScRNA-seqLevel2,,
